Date,Produit,Catégorie,Prix HT
2022-06-26,Produit D,Beauté,154.29
2022-06-26,Produit D,Maison,130.96
2022-06-26,Produit B,Beauté,457.89
2022-06-26,Produit C,Maison,59.4
2022-06-26,Produit E,Électronique,129.22
2022-06-27,Produit E,Électronique,498.26
2022-06-27,Produit C,Beauté,45.14
2022-06-27,Produit D,Beauté,256.93
2022-06-27,Produit C,Électronique,221.86
2022-06-28,Produit A,Électronique,393.89
2022-06-28,Produit C,Vêtements,233.34
2022-06-28,Produit C,Vêtements,201.33
2022-06-28,Produit E,Électronique,383.52
2022-06-28,Produit D,Vêtements,450.84
2022-06-28,Produit D,Maison,230.7
2022-06-28,Produit A,Maison,484.29
2022-06-29,Produit E,Vêtements,471.56
2022-06-29,Produit B,Alimentation,233.0
2022-06-29,Produit B,Maison,317.66
2022-06-29,Produit B,Alimentation,498.09
2022-06-29,Produit B,Beauté,28.93
2022-06-29,Produit D,Alimentation,476.12
2022-06-29,Produit B,Beauté,86.34
2022-06-29,Produit A,Maison,317.73
2022-06-29,Produit B,Électronique,358.29
2022-06-29,Produit B,Vêtements,323.36
2022-06-30,Produit D,Électronique,317.55
2022-06-30,Produit D,Alimentation,120.74
2022-06-30,Produit D,Vêtements,32.18
2022-06-30,Produit C,Électronique,475.13
2022-06-30,Produit A,Beauté,91.8
2022-06-30,Produit E,Beauté,174.82
2022-06-30,Produit C,Maison,361.98
2022-06-30,Produit E,Alimentation,331.34
2022-06-30,Produit B,Électronique,265.09
2022-06-30,Produit D,Alimentation,112.94
2022-06-30,Produit B,Vêtements,160.43
2022-07-01,Produit C,Beauté,86.89
2022-07-01,Produit D,Alimentation,430.63
2022-07-01,Produit D,Maison,318.43
2022-07-01,Produit E,Beauté,203.23
2022-07-01,Produit C,Alimentation,439.48
2022-07-01,Produit D,Vêtements,172.68
2022-07-01,Produit B,Maison,468.39
2022-07-01,Produit C,Électronique,220.96
2022-07-01,Produit C,Maison,327.01
2022-07-01,Produit C,Alimentation,348.31
2022-07-02,Produit A,Vêtements,223.68
2022-07-02,Produit A,Beauté,301.25
2022-07-02,Produit E,Électronique,294.54
2022-07-02,Produit C,Vêtements,118.66
2022-07-03,Produit D,Beauté,447.72
2022-07-03,Produit D,Alimentation,493.63
2022-07-03,Produit C,Maison,62.23
2022-07-03,Produit C,Beauté,24.98
2022-07-03,Produit A,Maison,120.97
2022-07-03,Produit C,Maison,451.87
2022-07-03,Produit A,Vêtements,148.73
2022-07-03,Produit E,Électronique,476.15
2022-07-04,Produit E,Maison,19.23
2022-07-04,Produit B,Vêtements,453.49
2022-07-04,Produit E,Maison,219.63
2022-07-04,Produit A,Électronique,44.8
2022-07-04,Produit A,Beauté,413.19
2022-07-04,Produit C,Électronique,138.66
2022-07-04,Produit A,Électronique,436.87
2022-07-05,Produit A,Maison,115.62
2022-07-05,Produit B,Alimentation,226.88
2022-07-05,Produit B,Vêtements,119.63
2022-07-05,Produit B,Beauté,53.62
2022-07-05,Produit D,Vêtements,440.9
2022-07-05,Produit C,Beauté,29.11
2022-07-05,Produit B,Alimentation,233.13
2022-07-05,Produit D,Maison,5.31
2022-07-05,Produit C,Maison,432.31
2022-07-05,Produit E,Beauté,46.83
2022-07-05,Produit E,Alimentation,301.34
2022-07-06,Produit D,Alimentation,401.27
2022-07-06,Produit A,Vêtements,138.28
2022-07-06,Produit B,Maison,184.14
2022-07-06,Produit B,Électronique,294.75
2022-07-06,Produit B,Beauté,456.88
2022-07-06,Produit B,Vêtements,328.92
2022-07-07,Produit E,Alimentation,291.09
2022-07-07,Produit A,Beauté,171.57
2022-07-07,Produit E,Électronique,126.52
2022-07-07,Produit D,Alimentation,26.24
2022-07-07,Produit C,Électronique,203.96
2022-07-07,Produit C,Électronique,98.73
2022-07-07,Produit E,Vêtements,438.62
2022-07-07,Produit A,Maison,397.63
2022-07-08,Produit B,Alimentation,470.08
2022-07-08,Produit B,Vêtements,30.19
2022-07-08,Produit D,Électronique,94.75
2022-07-08,Produit E,Maison,370.47
2022-07-09,Produit C,Beauté,332.79
2022-07-09,Produit A,Beauté,102.44
2022-07-09,Produit C,Alimentation,85.33
2022-07-09,Produit C,Électronique,47.43
2022-07-09,Produit E,Maison,350.3
2022-07-09,Produit E,Beauté,470.47
2022-07-09,Produit A,Alimentation,404.43
2022-07-09,Produit E,Maison,128.81
2022-07-10,Produit B,Vêtements,206.77
2022-07-10,Produit A,Maison,479.31
2022-07-10,Produit B,Vêtements,395.65
2022-07-10,Produit C,Électronique,108.08
2022-07-10,Produit A,Vêtements,205.39
2022-07-10,Produit E,Électronique,278.89
2022-07-10,Produit D,Vêtements,303.55
2022-07-11,Produit A,Alimentation,268.08
2022-07-11,Produit B,Maison,327.78
2022-07-11,Produit E,Maison,247.0
2022-07-12,Produit C,Électronique,167.81
2022-07-12,Produit A,Maison,149.07
2022-07-12,Produit D,Maison,46.49
2022-07-12,Produit E,Alimentation,100.61
2022-07-13,Produit D,Beauté,200.19
2022-07-13,Produit E,Électronique,149.88
2022-07-13,Produit C,Électronique,327.96
2022-07-13,Produit E,Beauté,168.6
2022-07-13,Produit C,Maison,383.07
2022-07-13,Produit E,Alimentation,243.93
2022-07-13,Produit C,Alimentation,337.61
2022-07-13,Produit D,Électronique,235.14
2022-07-13,Produit D,Beauté,6.75
2022-07-13,Produit E,Vêtements,72.04
2022-07-13,Produit B,Vêtements,83.89
2022-07-14,Produit B,Alimentation,28.09
2022-07-14,Produit D,Vêtements,96.25
2022-07-14,Produit B,Beauté,238.04
2022-07-14,Produit B,Alimentation,202.4
2022-07-14,Produit D,Électronique,140.45
2022-07-14,Produit A,Vêtements,171.88
2022-07-14,Produit D,Beauté,93.74
2022-07-15,Produit B,Beauté,293.65
2022-07-15,Produit D,Maison,413.44
2022-07-15,Produit E,Alimentation,142.55
2022-07-15,Produit C,Alimentation,343.72
2022-07-15,Produit A,Beauté,470.46
2022-07-15,Produit C,Beauté,371.51
2022-07-15,Produit A,Vêtements,324.75
2022-07-15,Produit A,Maison,221.12
2022-07-15,Produit B,Électronique,327.43
2022-07-15,Produit D,Maison,22.72
2022-07-15,Produit B,Alimentation,381.14
2022-07-16,Produit E,Électronique,345.69
2022-07-16,Produit A,Vêtements,328.8
2022-07-16,Produit B,Électronique,344.8
2022-07-16,Produit A,Alimentation,276.89
2022-07-16,Produit E,Vêtements,458.17
2022-07-16,Produit A,Maison,39.22
2022-07-16,Produit B,Vêtements,250.11
2022-07-17,Produit D,Maison,216.8
2022-07-17,Produit B,Maison,71.0
2022-07-17,Produit A,Maison,475.83
2022-07-17,Produit E,Maison,475.29
2022-07-17,Produit B,Beauté,9.55
2022-07-17,Produit C,Alimentation,425.17
2022-07-17,Produit C,Vêtements,25.91
2022-07-18,Produit E,Alimentation,383.55
2022-07-18,Produit D,Électronique,157.26
2022-07-18,Produit E,Beauté,252.73
2022-07-18,Produit D,Alimentation,406.88
2022-07-18,Produit E,Maison,251.19
2022-07-18,Produit C,Électronique,175.01
2022-07-19,Produit C,Électronique,489.09
2022-07-19,Produit D,Vêtements,48.77
2022-07-19,Produit E,Maison,441.95
2022-07-19,Produit E,Beauté,263.11
2022-07-19,Produit D,Beauté,463.67
2022-07-19,Produit E,Vêtements,356.76
2022-07-19,Produit E,Électronique,234.06
2022-07-19,Produit B,Vêtements,425.85
2022-07-19,Produit D,Électronique,245.25
2022-07-19,Produit E,Vêtements,431.66
2022-07-19,Produit A,Alimentation,299.68
2022-07-20,Produit E,Électronique,193.48
2022-07-20,Produit C,Beauté,410.57
2022-07-20,Produit C,Beauté,287.29
2022-07-20,Produit C,Maison,182.9
2022-07-20,Produit D,Alimentation,227.28
2022-07-21,Produit D,Maison,459.55
2022-07-21,Produit D,Électronique,199.33
2022-07-21,Produit E,Alimentation,403.92
2022-07-21,Produit D,Beauté,167.0
2022-07-21,Produit C,Beauté,305.35
2022-07-21,Produit B,Maison,342.62
2022-07-22,Produit B,Alimentation,23.36
2022-07-22,Produit A,Beauté,24.51
2022-07-22,Produit E,Électronique,113.61
2022-07-22,Produit D,Vêtements,84.74
2022-07-22,Produit C,Maison,268.71
2022-07-22,Produit E,Vêtements,25.47
2022-07-22,Produit E,Maison,39.69
2022-07-22,Produit B,Beauté,227.05
2022-07-22,Produit B,Alimentation,452.15
2022-07-22,Produit E,Alimentation,476.5
2022-07-23,Produit D,Électronique,49.98
2022-07-23,Produit C,Vêtements,296.92
2022-07-23,Produit A,Alimentation,250.18
2022-07-24,Produit D,Alimentation,75.86
2022-07-24,Produit A,Électronique,410.05
2022-07-24,Produit B,Électronique,336.64
2022-07-24,Produit C,Beauté,172.22
2022-07-24,Produit E,Alimentation,440.64
2022-07-24,Produit B,Beauté,77.59
2022-07-24,Produit C,Alimentation,43.44
2022-07-24,Produit D,Vêtements,75.65
2022-07-24,Produit E,Électronique,473.33
2022-07-24,Produit A,Beauté,358.7
2022-07-24,Produit E,Maison,6.12
2022-07-25,Produit E,Maison,354.0
2022-07-25,Produit A,Maison,349.49
2022-07-25,Produit B,Maison,290.78
2022-07-25,Produit A,Maison,182.67
2022-07-25,Produit A,Maison,201.6
2022-07-25,Produit B,Vêtements,439.63
2022-07-25,Produit D,Vêtements,286.66
2022-07-25,Produit E,Beauté,482.01
2022-07-26,Produit E,Électronique,321.6
2022-07-26,Produit C,Vêtements,218.26
2022-07-26,Produit D,Électronique,129.86
2022-07-26,Produit A,Électronique,43.03
2022-07-27,Produit E,Beauté,10.02
2022-07-27,Produit A,Maison,369.47
2022-07-27,Produit C,Alimentation,486.65
2022-07-27,Produit A,Vêtements,226.26
2022-07-27,Produit A,Alimentation,18.9
2022-07-27,Produit B,Maison,101.36
2022-07-27,Produit D,Vêtements,149.7
2022-07-27,Produit A,Électronique,437.4
2022-07-27,Produit B,Vêtements,344.88
2022-07-27,Produit C,Électronique,151.05
2022-07-28,Produit E,Maison,464.7
2022-07-28,Produit A,Alimentation,451.63
2022-07-28,Produit A,Maison,68.59
2022-07-28,Produit D,Alimentation,323.15
2022-07-28,Produit D,Électronique,490.66
2022-07-28,Produit A,Beauté,279.27
2022-07-28,Produit C,Vêtements,181.55
2022-07-29,Produit A,Vêtements,337.47
2022-07-29,Produit E,Beauté,301.21
2022-07-29,Produit C,Beauté,108.99
2022-07-29,Produit D,Beauté,473.64
2022-07-29,Produit E,Électronique,363.79
2022-07-29,Produit A,Beauté,89.04
2022-07-29,Produit D,Vêtements,30.61
2022-07-29,Produit B,Maison,212.43
2022-07-29,Produit B,Alimentation,382.32
2022-07-30,Produit A,Beauté,117.74
2022-07-30,Produit E,Alimentation,495.19
2022-07-30,Produit B,Alimentation,22.18
2022-07-30,Produit D,Maison,496.53
2022-07-30,Produit B,Électronique,409.51
2022-07-30,Produit C,Électronique,72.07
2022-07-31,Produit A,Maison,397.9
2022-07-31,Produit D,Alimentation,105.59
2022-07-31,Produit B,Électronique,288.89
2022-07-31,Produit B,Beauté,282.27
2022-07-31,Produit E,Beauté,28.07
2022-07-31,Produit E,Vêtements,350.33
2022-07-31,Produit C,Électronique,340.14
2022-07-31,Produit A,Alimentation,59.92
2022-08-01,Produit B,Alimentation,294.74
2022-08-01,Produit D,Maison,223.31
2022-08-01,Produit B,Maison,21.14
2022-08-01,Produit A,Alimentation,97.19
2022-08-01,Produit C,Maison,432.31
2022-08-01,Produit D,Beauté,420.82
2022-08-01,Produit E,Électronique,325.94
2022-08-02,Produit C,Vêtements,62.7
2022-08-02,Produit A,Alimentation,435.09
2022-08-02,Produit E,Électronique,285.37
2022-08-02,Produit E,Alimentation,400.67
2022-08-02,Produit E,Électronique,447.42
2022-08-02,Produit D,Alimentation,216.74
2022-08-02,Produit E,Maison,87.6
2022-08-02,Produit B,Maison,275.7
2022-08-02,Produit D,Maison,268.01
2022-08-02,Produit E,Maison,482.6
2022-08-02,Produit A,Maison,465.29
2022-08-03,Produit B,Beauté,215.79
2022-08-03,Produit E,Alimentation,69.67
2022-08-03,Produit A,Beauté,458.63
2022-08-03,Produit A,Beauté,237.09
2022-08-03,Produit C,Alimentation,470.11
2022-08-03,Produit A,Alimentation,269.9
2022-08-03,Produit D,Alimentation,185.22
2022-08-03,Produit D,Alimentation,253.18
2022-08-03,Produit A,Maison,398.98
2022-08-04,Produit D,Alimentation,197.57
2022-08-04,Produit D,Électronique,46.71
2022-08-04,Produit E,Alimentation,482.44
2022-08-04,Produit D,Maison,451.51
2022-08-04,Produit B,Maison,116.48
2022-08-04,Produit D,Vêtements,79.6
2022-08-05,Produit C,Beauté,456.76
2022-08-05,Produit E,Alimentation,7.27
2022-08-05,Produit E,Maison,358.95
2022-08-05,Produit D,Alimentation,231.15
2022-08-05,Produit A,Maison,80.8
2022-08-06,Produit E,Vêtements,115.6
2022-08-06,Produit B,Maison,101.48
2022-08-06,Produit B,Beauté,9.27
2022-08-07,Produit B,Électronique,461.53
2022-08-07,Produit E,Électronique,262.86
2022-08-07,Produit C,Beauté,146.77
2022-08-07,Produit A,Vêtements,344.22
2022-08-07,Produit C,Alimentation,210.91
2022-08-08,Produit C,Beauté,270.6
2022-08-08,Produit A,Beauté,451.2
2022-08-08,Produit E,Vêtements,492.52
2022-08-08,Produit D,Électronique,277.88
2022-08-08,Produit E,Vêtements,241.92
2022-08-08,Produit A,Vêtements,258.5
2022-08-08,Produit C,Électronique,473.17
2022-08-09,Produit B,Beauté,445.24
2022-08-09,Produit C,Alimentation,265.74
2022-08-09,Produit D,Alimentation,237.02
2022-08-09,Produit A,Alimentation,283.12
2022-08-10,Produit A,Alimentation,291.94
2022-08-10,Produit A,Vêtements,476.43
2022-08-10,Produit B,Vêtements,198.0
2022-08-10,Produit D,Beauté,336.78
2022-08-10,Produit C,Vêtements,495.9
2022-08-10,Produit A,Maison,481.24
2022-08-10,Produit E,Maison,442.85
2022-08-10,Produit E,Maison,141.97
2022-08-10,Produit E,Beauté,304.29
2022-08-10,Produit D,Beauté,289.25
2022-08-11,Produit E,Beauté,372.0
2022-08-11,Produit A,Vêtements,173.58
2022-08-11,Produit D,Maison,12.83
2022-08-11,Produit D,Vêtements,239.25
2022-08-11,Produit C,Alimentation,135.04
2022-08-12,Produit A,Beauté,353.58
2022-08-12,Produit A,Électronique,110.91
2022-08-12,Produit E,Électronique,342.6
2022-08-13,Produit A,Vêtements,471.26
2022-08-13,Produit B,Vêtements,177.0
2022-08-13,Produit E,Électronique,36.48
2022-08-13,Produit A,Vêtements,13.06
2022-08-13,Produit E,Vêtements,347.03
2022-08-13,Produit B,Vêtements,186.39
2022-08-14,Produit A,Vêtements,14.26
2022-08-14,Produit B,Alimentation,296.04
2022-08-14,Produit D,Vêtements,186.85
2022-08-14,Produit D,Beauté,350.98
2022-08-14,Produit D,Maison,420.86
2022-08-14,Produit B,Maison,346.35
2022-08-14,Produit C,Beauté,319.59
2022-08-14,Produit B,Alimentation,359.81
2022-08-14,Produit B,Beauté,216.53
2022-08-15,Produit E,Maison,281.98
2022-08-15,Produit D,Alimentation,434.58
2022-08-15,Produit C,Vêtements,208.1
2022-08-15,Produit D,Beauté,19.02
2022-08-15,Produit C,Alimentation,223.19
2022-08-15,Produit E,Électronique,81.88
2022-08-15,Produit D,Beauté,117.17
2022-08-15,Produit C,Alimentation,373.63
2022-08-16,Produit B,Maison,372.89
2022-08-16,Produit B,Alimentation,122.37
2022-08-16,Produit C,Vêtements,368.19
2022-08-16,Produit C,Électronique,54.97
2022-08-16,Produit D,Maison,408.32
2022-08-16,Produit E,Alimentation,114.94
2022-08-16,Produit D,Électronique,22.73
2022-08-17,Produit E,Électronique,140.33
2022-08-17,Produit A,Électronique,304.16
2022-08-17,Produit E,Maison,60.68
2022-08-17,Produit C,Vêtements,330.64
2022-08-18,Produit B,Beauté,291.06
2022-08-18,Produit E,Alimentation,72.22
2022-08-18,Produit C,Alimentation,444.67
2022-08-19,Produit A,Maison,79.61
2022-08-19,Produit D,Beauté,361.21
2022-08-19,Produit A,Vêtements,79.2
2022-08-19,Produit D,Électronique,352.4
2022-08-19,Produit C,Maison,94.32
2022-08-20,Produit C,Beauté,70.13
2022-08-20,Produit D,Maison,222.84
2022-08-20,Produit D,Électronique,491.2
2022-08-20,Produit A,Maison,267.23
2022-08-20,Produit D,Alimentation,127.09
2022-08-20,Produit E,Maison,374.08
2022-08-20,Produit A,Beauté,209.52
2022-08-21,Produit E,Électronique,427.24
2022-08-21,Produit E,Maison,362.85
2022-08-21,Produit D,Vêtements,161.41
2022-08-21,Produit D,Beauté,310.12
2022-08-21,Produit B,Beauté,176.94
2022-08-21,Produit B,Électronique,499.02
2022-08-21,Produit C,Alimentation,330.33
2022-08-21,Produit A,Beauté,223.51
2022-08-21,Produit A,Électronique,30.03
2022-08-21,Produit B,Beauté,103.59
2022-08-21,Produit A,Beauté,69.12
2022-08-22,Produit A,Beauté,447.91
2022-08-22,Produit D,Alimentation,336.0
2022-08-22,Produit C,Maison,239.09
2022-08-22,Produit D,Électronique,472.12
2022-08-22,Produit A,Beauté,367.27
2022-08-22,Produit C,Beauté,430.27
2022-08-22,Produit E,Électronique,319.62
2022-08-22,Produit D,Électronique,201.59
2022-08-22,Produit A,Vêtements,110.73
2022-08-22,Produit C,Beauté,71.7
2022-08-23,Produit C,Beauté,453.07
2022-08-23,Produit A,Vêtements,363.4
2022-08-23,Produit B,Électronique,85.13
2022-08-23,Produit E,Maison,24.41
2022-08-23,Produit D,Électronique,472.29
2022-08-23,Produit C,Alimentation,156.22
2022-08-23,Produit A,Alimentation,209.14
2022-08-23,Produit B,Alimentation,371.9
2022-08-23,Produit A,Maison,225.83
2022-08-23,Produit C,Alimentation,492.13
2022-08-23,Produit E,Vêtements,57.05
2022-08-24,Produit C,Maison,419.36
2022-08-24,Produit B,Électronique,436.23
2022-08-24,Produit C,Maison,489.8
2022-08-24,Produit A,Beauté,447.64
2022-08-24,Produit B,Maison,238.31
2022-08-24,Produit E,Maison,151.82
2022-08-24,Produit C,Alimentation,412.42
2022-08-24,Produit A,Électronique,53.17
2022-08-24,Produit C,Maison,394.18
2022-08-25,Produit A,Beauté,80.26
2022-08-25,Produit B,Alimentation,498.89
2022-08-25,Produit C,Alimentation,396.0
2022-08-25,Produit B,Maison,453.73
2022-08-25,Produit C,Alimentation,53.16
2022-08-25,Produit D,Vêtements,223.28
2022-08-25,Produit B,Beauté,286.11
2022-08-25,Produit E,Vêtements,480.83
2022-08-25,Produit E,Beauté,388.12
2022-08-25,Produit A,Maison,413.08
2022-08-26,Produit B,Électronique,196.59
2022-08-26,Produit A,Électronique,15.46
2022-08-26,Produit E,Alimentation,339.15
2022-08-27,Produit B,Maison,231.81
2022-08-27,Produit C,Alimentation,329.1
2022-08-27,Produit B,Beauté,23.32
2022-08-28,Produit B,Électronique,85.82
2022-08-28,Produit D,Vêtements,399.39
2022-08-28,Produit E,Électronique,202.07
2022-08-28,Produit B,Beauté,267.28
2022-08-28,Produit D,Vêtements,390.51
2022-08-28,Produit E,Maison,109.83
2022-08-28,Produit E,Électronique,326.3
2022-08-29,Produit D,Électronique,235.56
2022-08-29,Produit C,Maison,278.0
2022-08-29,Produit B,Maison,287.11
2022-08-29,Produit B,Vêtements,41.5
2022-08-29,Produit B,Beauté,195.97
2022-08-29,Produit C,Maison,216.12
2022-08-29,Produit C,Alimentation,301.43
2022-08-29,Produit B,Maison,36.87
2022-08-29,Produit B,Électronique,192.61
2022-08-29,Produit D,Électronique,17.75
2022-08-30,Produit E,Alimentation,329.68
2022-08-30,Produit B,Alimentation,162.98
2022-08-30,Produit D,Maison,356.93
2022-08-31,Produit A,Beauté,493.94
2022-08-31,Produit C,Électronique,78.58
2022-08-31,Produit C,Vêtements,8.41
2022-09-01,Produit E,Maison,166.16
2022-09-01,Produit B,Beauté,375.74
2022-09-01,Produit C,Électronique,5.5
2022-09-01,Produit C,Alimentation,344.37
2022-09-01,Produit A,Électronique,232.12
2022-09-01,Produit A,Électronique,174.88
2022-09-01,Produit A,Électronique,207.5
2022-09-01,Produit E,Maison,491.24
2022-09-01,Produit E,Électronique,348.31
2022-09-01,Produit C,Électronique,236.99
2022-09-01,Produit D,Vêtements,220.84
2022-09-02,Produit B,Maison,330.74
2022-09-02,Produit A,Électronique,354.31
2022-09-02,Produit C,Alimentation,203.19
2022-09-02,Produit C,Maison,103.46
2022-09-02,Produit D,Alimentation,225.58
2022-09-02,Produit D,Vêtements,36.78
2022-09-02,Produit D,Vêtements,35.76
2022-09-02,Produit B,Vêtements,288.23
2022-09-03,Produit A,Alimentation,319.72
2022-09-03,Produit C,Alimentation,460.69
2022-09-03,Produit A,Alimentation,177.01
2022-09-03,Produit A,Maison,243.98
2022-09-03,Produit E,Beauté,159.57
2022-09-04,Produit C,Beauté,273.58
2022-09-04,Produit D,Alimentation,250.33
2022-09-04,Produit C,Alimentation,97.76
2022-09-04,Produit C,Beauté,203.11
2022-09-04,Produit A,Électronique,467.27
2022-09-05,Produit A,Vêtements,125.64
2022-09-05,Produit A,Maison,97.06
2022-09-05,Produit A,Maison,324.35
2022-09-05,Produit D,Beauté,136.81
2022-09-05,Produit D,Maison,214.56
2022-09-06,Produit C,Maison,114.48
2022-09-06,Produit C,Alimentation,333.11
2022-09-06,Produit C,Électronique,248.67
2022-09-06,Produit A,Alimentation,120.59
2022-09-06,Produit B,Beauté,231.99
2022-09-06,Produit C,Électronique,230.43
2022-09-06,Produit A,Alimentation,317.02
2022-09-06,Produit A,Alimentation,497.0
2022-09-06,Produit D,Beauté,346.37
2022-09-07,Produit B,Beauté,387.48
2022-09-07,Produit A,Alimentation,147.37
2022-09-07,Produit C,Beauté,393.36
2022-09-07,Produit A,Alimentation,363.14
2022-09-07,Produit B,Vêtements,31.33
2022-09-07,Produit B,Beauté,250.76
